case_id,verdict,ipc_section,relevant_laws,case_fact,penalty_months,severity,ververdict,guilty_label,relevant_laws_list,ipc_label,penalty_scaled
4ed76a1d-2de6-4a1f-ae05-d71025317e19,Not Guilty,NONE,,the accused was present nearby but no bank transaction logs linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
1072268d-15ca-491d-94ed-4ea2686c3eb4,Guilty,326,"326,304B",the accused planned and executed to raped the business partner at roadside for personal gain.,46,Medium,,1,"['326', '304B']",4,0.15333333333333335
9c590c22-e6eb-425f-955d-9ab70ddc2f1c,Guilty,406,"406,307,120B","fir and forensic report show the accused trespassed the employee during a robbery attempt, resulting in property loss.",70,Medium,,1,"['406', '307', '120B']",10,0.23333333333333334
ee26da06-a72f-4a8f-8ce6-329582173a3b,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
7afc567a-f925-41e1-95e8-c80e8ae69fe5,Guilty,307,307,"fir and forensic report show the accused burned the employee during a quarrel, resulting in loss of life.",200,High,,1,['307'],3,0.6666666666666667
48ec4fd7-f796-4313-97b7-e3a381bad7cb,Guilty,363,"363,341,326",the accused planned and executed to harassed the witness at school for personal gain.,21,Low,,1,"['363', '341', '326']",7,0.07
35cd026d-cb95-4159-96e7-abeb6b524c99,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
8ccd4fe9-f375-4a63-9628-0dc17576b3c7,Not Guilty,NONE,,the accused provided a verified alibi; no cctv footage matched them.,0,Low,Not Guilty,0,[],15,0.0
39c42da3-e948-4d19-adc0-f22028acde65,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
169e7410-04b3-4f3a-b0b8-4a44d52f0645,Guilty,341,341,investigation found digital evidence and witnesses confirming that the accused poisoned the police officer leading to serious injury.,16,Low,,1,['341'],5,0.05333333333333334
ce7cc69c-26ca-4a20-b4b9-665341a54fdf,Guilty,379,"379,304B","the accused shot the victim at the factory after a political rally, causing mental trauma. digital evidence confirmed the act.",9,Low,,1,"['379', '304B']",9,0.030000000000000002
5bc6b57d-0e94-405e-b056-d46f24aad1bc,Guilty,302,"302,506,376","the accused trespassed the employee at the roadside after a quarrel, causing death. bank transaction logs confirmed the act.",273,High,,1,"['302', '506', '376']",1,0.91
4c7f4fe8-01c5-42f2-8f3a-a81539c44dba,Guilty,341,341,"during a political rally, dna test captured the accused abducted the customer at bus stop.",34,Low,,1,['341'],5,0.11333333333333334
9919f77c-6f26-49b3-bde0-937a65ece79c,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
3794c42e-7468-481e-94d9-be2299e4af10,Not Guilty,NONE,,witnesses gave contradictory statements and bank transaction logs was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
fa6c92b5-6e6f-4beb-9560-645ff848ac08,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
abd0f427-4e81-4541-b489-a133d484b27e,Guilty,120B,"120B,363,304B","the accused harassed the customer at the factory after a robbery attempt, causing public disturbance. eyewitness statements confirmed the act.",26,Low,,1,"['120B', '363', '304B']",0,0.08666666666666667
fc4be565-1cc8-4a81-9cc9-16805e0f1907,Not Guilty,NONE,,the accused was present nearby but no recovered weapon linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
0b45dec4-ae7a-4235-a2e7-9a22f371504d,Guilty,354,354,the accused planned and executed to burned the customer at factory for personal gain.,23,Low,,1,['354'],6,0.07666666666666667
704a1cdf-5804-4479-88c6-abcbaaa46cdd,Guilty,376,376,"the accused threatened the bank officer at the temple after a public protest, causing public disturbance. recovered weapon confirmed the act.",273,High,,1,['376'],8,0.91
8772c956-656c-4cc1-9086-ea2848e0c591,Guilty,304B,304B,investigation found dna test and witnesses confirming that the accused trespassed the victim leading to serious injury.,186,High,,1,['304B'],2,0.62
5178836c-16cb-45fd-b27c-eadc7462151f,Guilty,379,379,victim's statement and eyewitness statements prove that the accused intentionally hit the woman.,8,Low,,1,['379'],9,0.02666666666666667
0c594066-cc3b-4c0f-ae0a-9e0736725265,Guilty,506,"506,341",investigation found eyewitness statements and witnesses confirming that the accused burned the neighbour leading to death.,67,Medium,,1,"['506', '341']",14,0.22333333333333336
fb075951-3be4-498d-b1ab-38be94837ea0,Not Guilty,NONE,,the accused was present nearby but no cctv footage linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
eb4b7071-d1dd-4ca4-8eb8-d97b93184aeb,Not Guilty,NONE,,the accused provided a verified alibi; no medical certificate matched them.,0,Low,Not Guilty,0,[],15,0.0
788e638f-22b6-4f72-96bb-7e11473dae5d,Not Guilty,NONE,,witnesses gave contradictory statements and digital evidence was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
84d281f4-bac6-4e39-820c-8b5ce9b44b97,Not Guilty,NONE,,the accused provided a verified alibi; no dna test matched them.,0,Low,Not Guilty,0,[],15,0.0
adb7c0fe-7848-4746-a50d-df91a9b293c2,Guilty,498A,498A,investigation found forensic report and witnesses confirming that the accused blackmailed the wife leading to death.,92,Medium,,1,['498A'],13,0.3066666666666667
4ba0e248-5651-4910-89aa-d06cb2f08df6,Guilty,326,"326,468",victim's statement and dna test prove that the accused intentionally cheated the neighbour.,58,Medium,,1,"['326', '468']",4,0.19333333333333336
a8bf72c1-0e8d-4650-825b-b354bfad2242,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
a33c562a-f4e4-4cf3-a5e2-da361a60ce44,Not Guilty,NONE,,the accused provided a verified alibi; no forensic report matched them.,0,Low,Not Guilty,0,[],15,0.0
4be1b1bb-7f49-4b1f-bc63-f0fdacc6e3e1,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
0c7db928-08e5-4114-8990-f263e00f958b,Not Guilty,NONE,,the accused was present nearby but no recovered weapon linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
9c3b8033-c6cc-4e29-a2b7-21029636040c,Guilty,406,406,"fir and forensic report show the accused raped the victim during a domestic argument, resulting in financial damage.",40,Medium,,1,['406'],10,0.13333333333333333
25cb6f61-0b9f-45f1-a0af-000bd224b093,Guilty,379,379,"fir and forensic report show the accused forged the witness during a quarrel, resulting in death.",33,Low,,1,['379'],9,0.11
b1e3bc84-6156-4d90-b900-f5fe1eab10c4,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
9c56b853-7d08-4901-aa96-61b3c5cc40d0,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
5feb58f0-d353-4ad7-a254-d7a2d91d3678,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
de13e68e-ef4b-4861-ab5d-cd0e5513c130,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
04c1a54d-21cf-4538-bcbc-4f8485c9608d,Guilty,379,379,victim's statement and medical certificate prove that the accused intentionally harassed the woman.,6,Low,,1,['379'],9,0.02
7387c411-043e-4d4a-ace9-2a055aaa0951,Not Guilty,NONE,,police could not recover any weapon or eyewitness statements supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
6fe2809a-9744-45da-9d9d-6f8ac26b087e,Guilty,341,341,investigation found digital evidence and witnesses confirming that the accused stabbed the wife leading to property loss.,15,Low,,1,['341'],5,0.05
d5d63fcb-f1c2-4483-9322-746d57b7f99a,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
51d46f12-2bb7-40c6-90ba-5e0eef7e737b,Guilty,363,363,"during a family dispute, bank transaction logs captured the accused raped the neighbour at market.",8,Low,,1,['363'],7,0.02666666666666667
12fa67bd-2cab-46a2-90ad-d1071c587d92,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
130802b4-43e3-4070-a32c-c6f30333caed,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
ed8600bc-d091-48a9-b214-b34915c46e0f,Not Guilty,NONE,,police could not recover any weapon or dna test supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
8174d19c-507f-4089-a9e5-53a975e00e0d,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
9bb2552a-d190-47cc-895e-82a3a61d9367,Guilty,498A,"498A,307,363","during a business deal, recovered weapon captured the accused shot the victim at restaurant.",105,Medium,,1,"['498A', '307', '363']",13,0.35000000000000003
f0875248-b7b5-4b60-a7f0-aaea2cf78e80,Guilty,304B,304B,investigation found eyewitness statements and witnesses confirming that the accused forged the customer leading to public disturbance.,133,High,,1,['304B'],2,0.44333333333333336
8d1c9c0e-35e2-4bfe-8484-101330bbe57d,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
fef51d22-d1d2-4398-b465-4547b758ed36,Guilty,376,"376,326",victim's statement and dna test prove that the accused intentionally raped the minor.,137,High,,1,"['376', '326']",8,0.4566666666666667
02c191c7-a659-4c8d-bcb7-d6360e8cb906,Guilty,376,"376,420","during a domestic argument, eyewitness statements captured the accused stole the witness at train station.",249,High,,1,"['376', '420']",8,0.8300000000000001
cff34123-daef-4e8c-87c9-e1234b797d7a,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
a2501b76-5c84-4785-b6bf-b6ee7f3c40e6,Guilty,379,"379,376,120B",investigation found dna test and witnesses confirming that the accused stole the police officer leading to mental trauma.,16,Low,,1,"['379', '376', '120B']",9,0.05333333333333334
ab1693f5-1eb2-47c1-980a-0d3b7451d788,Not Guilty,NONE,,witnesses gave contradictory statements and forensic report was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
98934571-cdd5-48dd-ba89-3615ed6e7a48,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
9f6e5ad4-840e-4542-99bc-d032523f53bd,Not Guilty,NONE,,the accused provided a verified alibi; no dna test matched them.,0,Low,Not Guilty,0,[],15,0.0
b458afa0-b90d-461b-a3af-4c3b78ee146f,Guilty,363,"363,304B",the accused planned and executed to extorted the neighbour at hotel for personal gain.,26,Low,,1,"['363', '304B']",7,0.08666666666666667
dbad6019-efc1-4e22-87d8-030a4e5be79b,Guilty,354,"354,506,468","during a robbery attempt, cctv footage captured the accused poisoned the employee at train station.",18,Low,,1,"['354', '506', '468']",6,0.060000000000000005
e07905f2-27b1-42d4-8853-f40d1a1b0e51,Guilty,376,376,"the accused burned the police officer at the restaurant after a business deal, causing loss of life. dna test confirmed the act.",174,High,,1,['376'],8,0.5800000000000001
4999f547-c86e-4bc4-8385-ac4fd583b5ac,Guilty,406,406,victim's statement and eyewitness statements prove that the accused intentionally trespassed the neighbour.,79,Medium,,1,['406'],10,0.26333333333333336
9290dfec-3666-461e-b9f0-1ca0ad0c6f0c,Guilty,468,468,"the accused harassed the police officer at the market after a business deal, causing serious injury. digital evidence confirmed the act.",53,Medium,,1,['468'],12,0.17666666666666667
1904ea2f-ed48-42c5-97b8-6952c6e22d20,Guilty,120B,"120B,302,363","during a public protest, digital evidence captured the accused stole the wife at temple.",15,Low,,1,"['120B', '302', '363']",0,0.05
f22acdcc-06be-4e4a-b87b-1f09e3250b9e,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
bdf62c13-1bca-4bfe-a7a0-5b531571d190,Guilty,326,"326,120B",investigation found eyewitness statements and witnesses confirming that the accused blackmailed the public servant leading to property loss.,79,Medium,,1,"['326', '120B']",4,0.26333333333333336
da70a602-61e9-4121-bf91-cb42e7821559,Guilty,406,"406,304B","fir and forensic report show the accused stole the police officer during a business deal, resulting in property loss.",48,Medium,,1,"['406', '304B']",10,0.16
44157dd0-f14d-411a-a11c-aa6ca92b9578,Guilty,354,"354,120B","the accused threatened the victim at the public park after a domestic argument, causing property loss. bank transaction logs confirmed the act.",19,Low,,1,"['354', '120B']",6,0.06333333333333334
912d6249-8799-4997-b220-cbc78dafa015,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
bcb80236-31bc-4a51-b698-72d44ec5b615,Not Guilty,NONE,,police could not recover any weapon or digital evidence supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
75827b25-417b-4c6f-87e4-3f3fdbcd63c6,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
48e20ca5-8cf6-4e19-b41d-7adfa7f35c12,Guilty,376,"376,363",investigation found recovered weapon and witnesses confirming that the accused shot the victim leading to loss of life.,220,High,,1,"['376', '363']",8,0.7333333333333334
d00e201c-5db7-4bd0-a85a-7dc2b6d354ce,Guilty,406,"406,363,376",victim's statement and digital evidence prove that the accused intentionally burned the police officer.,111,Medium,,1,"['406', '363', '376']",10,0.37000000000000005
0d90fa29-ece8-42b5-ada5-4b10f1927819,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
fc3211be-a315-4258-937f-83cdb61b62a5,Not Guilty,NONE,,police could not recover any weapon or bank transaction logs supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
fd23e80d-c438-4879-9f7c-7777fd301f7c,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
9be2a27c-946b-45b5-b3de-85d1039a946a,Guilty,406,406,the accused planned and executed to shot the minor at roadside for personal gain.,97,Medium,,1,['406'],10,0.32333333333333336
2716f9ff-67d4-42d0-ac39-1ab42740bbb6,Not Guilty,NONE,,police could not recover any weapon or recovered weapon supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
54fe3ac4-b652-4a8b-b81f-41745015004b,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
c7a500f2-8d0f-461e-a51d-b3996dd9d72c,Guilty,379,379,investigation found medical certificate and witnesses confirming that the accused shot the neighbour leading to loss of life.,28,Low,,1,['379'],9,0.09333333333333334
81e9e77e-1b6f-47ae-a22c-c07f1f98321e,Guilty,326,"326,304B",victim's statement and forensic report prove that the accused intentionally strangled the public servant.,49,Medium,,1,"['326', '304B']",4,0.16333333333333333
460b1ac0-1b97-413c-ace9-570dfcead655,Guilty,468,468,the accused planned and executed to abducted the employee at temple for personal gain.,114,Medium,,1,['468'],12,0.38
d28261b8-a769-44ba-9846-062c14061925,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
071980b0-3871-4c89-8670-fca75456b165,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
53359f33-d0ae-4d58-9191-b287775a9492,Guilty,304B,"304B,376",victim's statement and forensic report prove that the accused intentionally threatened the employee.,197,High,,1,"['304B', '376']",2,0.6566666666666667
c66e5938-9cd2-4d4c-ba6a-b086a5ecae97,Guilty,468,468,"fir and forensic report show the accused shot the victim during a robbery attempt, resulting in mental trauma.",52,Medium,,1,['468'],12,0.17333333333333334
4ea4db88-1233-479f-adcf-0bcad6cc84ba,Guilty,304B,"304B,420",victim's statement and medical certificate prove that the accused intentionally raped the victim.,149,High,,1,"['304B', '420']",2,0.4966666666666667
80476ef3-115a-4807-b022-48e94905062c,Guilty,468,468,"fir and forensic report show the accused burned the public servant during a public protest, resulting in financial damage.",63,Medium,,1,['468'],12,0.21000000000000002
a76e856f-69ab-460c-bf27-d2e5bb54589e,Guilty,379,"379,420,120B","the accused hit the minor at the factory after a family dispute, causing mental trauma. recovered weapon confirmed the act.",27,Low,,1,"['379', '420', '120B']",9,0.09000000000000001
22f12134-06d0-4133-b1d7-2e265c6b9d13,Not Guilty,NONE,,witnesses gave contradictory statements and digital evidence was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
763b93b5-299e-4a59-85b1-c050072bb43d,Not Guilty,NONE,,the accused provided a verified alibi; no bank transaction logs matched them.,0,Low,Not Guilty,0,[],15,0.0
431037e3-d89f-4f46-ae36-228680a86846,Guilty,326,"326,363",victim's statement and eyewitness statements prove that the accused intentionally blackmailed the wife.,94,Medium,,1,"['326', '363']",4,0.31333333333333335
6d316641-bfb5-4011-bd3d-c4c66408b0a9,Guilty,120B,120B,"the accused harassed the woman at the factory after a political rally, causing property loss. medical certificate confirmed the act.",15,Low,,1,['120B'],0,0.05
28808d17-856c-4bc4-aa0f-6b570eaac572,Guilty,506,"506,307",investigation found recovered weapon and witnesses confirming that the accused raped the business partner leading to loss of life.,58,Medium,,1,"['506', '307']",14,0.19333333333333336
b10fed14-eab2-4366-8eb5-b82e94e43c90,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
a30dafcd-65e1-45c6-9d27-45c1bf3475e3,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
6087a525-250d-4ed9-8d08-8659604e366f,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
dac848b6-f8cd-4ddc-a1eb-a59a766df9d3,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
885223ae-bfd2-4d08-90e5-378af8fb2301,Guilty,420,"420,506","fir and forensic report show the accused cheated the neighbour during a political rally, resulting in property loss.",42,Medium,,1,"['420', '506']",11,0.14
0955c272-2582-48b6-940b-96364ec48d76,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
20b44014-1b3d-44b3-a80a-5fff335ad5bb,Guilty,341,341,"the accused threatened the police officer at the school after a business deal, causing financial damage. cctv footage confirmed the act.",32,Low,,1,['341'],5,0.10666666666666667
95dacf70-0ef3-4e4f-af4f-37ef88ebd880,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
545a5c10-b33e-46c8-b41d-70dc21632509,Not Guilty,NONE,,police could not recover any weapon or eyewitness statements supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
98b833c2-aac9-42fe-82ae-86ddc105e7ae,Guilty,120B,120B,investigation found forensic report and witnesses confirming that the accused blackmailed the neighbour leading to mental trauma.,30,Low,,1,['120B'],0,0.1
f825cce5-0c16-4250-9673-f47eeaf9f60d,Guilty,376,"376,307,406",victim's statement and bank transaction logs prove that the accused intentionally assaulted the business partner.,274,High,,1,"['376', '307', '406']",8,0.9133333333333334
c8007439-1aa0-4378-8e4f-d24c1941f2b5,Guilty,506,"506,341,406",investigation found forensic report and witnesses confirming that the accused raped the public servant leading to mental trauma.,76,Medium,,1,"['506', '341', '406']",14,0.25333333333333335
bb9aa438-f72e-4059-bba3-3cac9ebcdfbe,Not Guilty,NONE,,police could not recover any weapon or bank transaction logs supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
c2ea8894-ba0c-4c5f-8cee-d91e1d821f00,Guilty,376,"376,468,341","the accused raped the police officer at the school after a domestic argument, causing property loss. recovered weapon confirmed the act.",185,High,,1,"['376', '468', '341']",8,0.6166666666666667
d694c45a-266f-411c-8bd1-9fc906d03f4d,Guilty,307,"307,363,506",the accused planned and executed to extorted the victim at train station for personal gain.,126,High,,1,"['307', '363', '506']",3,0.42000000000000004
62e63d24-d411-4277-9dae-c6e325d7862c,Not Guilty,NONE,,witnesses gave contradictory statements and bank transaction logs was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
83c438f4-0e39-48a6-a6c0-66cd84e37a28,Not Guilty,NONE,,witnesses gave contradictory statements and recovered weapon was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
5704c15d-0e1b-42df-8235-bc87a5d4dac9,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
92d34c07-6568-4ec7-8061-d69534329f33,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
d5bd2e74-7723-4439-9e45-3f0ad6720c07,Not Guilty,NONE,,police could not recover any weapon or digital evidence supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
64821ab0-5b70-4f8e-917b-872df9623505,Not Guilty,NONE,,police could not recover any weapon or bank transaction logs supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
df440133-1d6b-4a13-b18a-2d784630772a,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
91a29d89-f16d-4b49-94c2-1446e5895ce2,Guilty,307,307,the accused planned and executed to burned the minor at office for personal gain.,164,High,,1,['307'],3,0.5466666666666667
53bd5ba7-bf49-49b6-8df4-4421a3e860db,Not Guilty,NONE,,the accused was present nearby but no recovered weapon linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
af04fef8-9cf4-4278-bebb-d6296a33552b,Guilty,406,"406,304B","fir and forensic report show the accused assaulted the neighbour during a quarrel, resulting in loss of life.",53,Medium,,1,"['406', '304B']",10,0.17666666666666667
9be9b6d8-2971-489d-aa18-c5a2764b3796,Guilty,498A,"498A,406,326",the accused planned and executed to burned the employee at market for personal gain.,59,Medium,,1,"['498A', '406', '326']",13,0.19666666666666668
601a0876-3ed3-4e6b-bc3a-d9ca074e208d,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
e8faf49d-6a9b-457f-9d5a-846ece7d93d7,Not Guilty,NONE,,the accused was present nearby but no dna test linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
abd85b4a-f8b4-4bc0-a29b-9f4c6cfcc567,Not Guilty,NONE,,the accused provided a verified alibi; no dna test matched them.,0,Low,Not Guilty,0,[],15,0.0
2615e3f6-965c-49cb-8fb4-5cef083004ab,Guilty,379,"379,498A,506","fir and forensic report show the accused stole the witness during a quarrel, resulting in death.",8,Low,,1,"['379', '498A', '506']",9,0.02666666666666667
9567f651-0a55-4e12-b63a-2bf4ed8edaa4,Guilty,341,"341,420,379",investigation found digital evidence and witnesses confirming that the accused raped the police officer leading to public disturbance.,30,Low,,1,"['341', '420', '379']",5,0.1
97c5929c-9b09-4b94-99e9-d802c45f7600,Guilty,468,"468,120B",the accused planned and executed to shot the business partner at home for personal gain.,51,Medium,,1,"['468', '120B']",12,0.17
54399c33-1a15-4252-a731-ec83e234acd4,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
38a33f1a-895d-49d8-801f-f78786c9c217,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
56770e2e-5b9a-4936-8287-c6801a9a9a08,Guilty,379,379,"during a political rally, recovered weapon captured the accused stole the woman at train station.",15,Low,,1,['379'],9,0.05
7798cc90-1eed-4a98-8c90-303710dfb160,Guilty,307,"307,420,326","during a business deal, cctv footage captured the accused threatened the witness at school.",277,High,,1,"['307', '420', '326']",3,0.9233333333333333
2a78fd04-7e68-43a1-be83-8fc5a56e3bb1,Not Guilty,NONE,,the accused provided a verified alibi; no bank transaction logs matched them.,0,Low,Not Guilty,0,[],15,0.0
b1803005-af3e-4868-b2ef-df9949e497bc,Not Guilty,NONE,,witnesses gave contradictory statements and recovered weapon was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
b40ca68a-b78a-4783-ad0e-3b0bbc393f81,Not Guilty,NONE,,the accused provided a verified alibi; no cctv footage matched them.,0,Low,Not Guilty,0,[],15,0.0
081c56f4-16c2-4b2a-9bad-97436560c398,Guilty,326,326,the accused planned and executed to burned the victim at roadside for personal gain.,59,Medium,,1,['326'],4,0.19666666666666668
71a75a6a-79b6-4901-9dcf-48088f0d2b74,Guilty,506,"506,379",investigation found digital evidence and witnesses confirming that the accused trespassed the minor leading to mental trauma.,47,Medium,,1,"['506', '379']",14,0.15666666666666668
897583f8-fc4c-44f7-8fdd-8f423ca1be80,Not Guilty,NONE,,the accused was present nearby but no eyewitness statements linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
984fba7a-ec1a-42ee-bfa2-9512a2263b02,Guilty,326,"326,468",victim's statement and bank transaction logs prove that the accused intentionally harassed the victim.,79,Medium,,1,"['326', '468']",4,0.26333333333333336
3f156929-b62d-4e02-a002-a63fba77595a,Guilty,363,363,"during a robbery attempt, digital evidence captured the accused trespassed the business partner at train station.",24,Low,,1,['363'],7,0.08
e3a9189b-2bd2-4b04-bb1f-50053bb931a8,Guilty,468,468,victim's statement and cctv footage prove that the accused intentionally strangled the neighbour.,83,Medium,,1,['468'],12,0.27666666666666667
6753b45d-2524-45aa-ad9c-4fc5a1316cda,Guilty,307,307,investigation found recovered weapon and witnesses confirming that the accused trespassed the customer leading to financial damage.,177,High,,1,['307'],3,0.5900000000000001
4e77268d-64ca-45ad-8aab-e24dd4ff0785,Guilty,302,"302,326,498A","the accused abducted the victim at the home after a domestic argument, causing serious injury. forensic report confirmed the act.",147,High,,1,"['302', '326', '498A']",1,0.49000000000000005
29e122a1-1cc3-4188-a23a-7730d56cb113,Guilty,304B,304B,investigation found bank transaction logs and witnesses confirming that the accused threatened the bank officer leading to property loss.,122,High,,1,['304B'],2,0.4066666666666667
345010c1-16d1-4b17-9578-2daf97bc5692,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
4f848520-6819-4364-84d6-f6d817912abf,Guilty,354,"354,120B",victim's statement and eyewitness statements prove that the accused intentionally poisoned the victim.,20,Low,,1,"['354', '120B']",6,0.06666666666666667
ec46a64d-f864-449d-92af-9e1503131954,Guilty,363,363,the accused planned and executed to assaulted the victim at factory for personal gain.,15,Low,,1,['363'],7,0.05
9375d939-4704-4c40-820a-9ce74bf8536d,Guilty,498A,"498A,506","during a family dispute, medical certificate captured the accused harassed the customer at office.",37,Medium,,1,"['498A', '506']",13,0.12333333333333334
7af0679f-fe4b-4eb9-b2b4-fbe8c16423b6,Not Guilty,NONE,,the accused was present nearby but no forensic report linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
0500c641-a941-403e-9c60-878b6cd9c22f,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
f87b9253-0331-4583-a5de-0636a6bb9d33,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
c6a40a8d-6d45-4e75-8e7e-f88b274d8447,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
8e31506e-d721-4437-86cf-65adff63e36b,Guilty,120B,"120B,506",investigation found recovered weapon and witnesses confirming that the accused trespassed the woman leading to serious injury.,6,Low,,1,"['120B', '506']",0,0.02
a9ad9461-17e2-4baf-96a4-ea6e94e16918,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
